@RELATION mood_classification

@ATTRIBUTE "Pitch" NUMERIC
@ATTRIBUTE "Speech Rate" NUMERIC
@ATTRIBUTE "Speech Duration" NUMERIC
@ATTRIBUTE "Mood" {0,1,2,3,4,5,6,7,8,9}

@DATA
287.43,147,4.55,9
243.28,135,9.66,6
190.78,120,11.49,3
209.65,186,8.58,4
265.84,136,4.82,9
202.12,172,5.51,6
166.55,105,17.99,2
154.82,83,11.58,3
155.15,125,14.42,7
243.03,156,6.57,6
141.62,54,18.48,8
248.06,157,6.22,9
184.91,156,6.93,6
143.59,76,13.16,1
115.91,55,12.49,8
126.27,76,18.75,1
139.23,55,10.83,1
188.6,79,15.21,3
188.58,93,8.16,3
244.29,110,7.2,5
213.14,155,5.39,6
145.63,127,13.84,2
123.09,89,16.98,8
120.21,74,14.19,1
260.7,170,6.82,4
261.8,129,11.61,5
269.74,119,8.79,5
130.26,58,13.79,1
216.78,172,5.57,4
223.61,159,5.68,6
150.76,104,15.0,3
119.13,77,14.97,8
148.71,77,14.23,1
208.44,116,8.25,5
256.67,136,4.97,9
267.31,153,9.13,4
124.06,68,13.26,1
181.42,128,14.62,5
192.42,128,7.12,5
245.35,160,10.89,5
204.32,172,6.82,6
148.86,118,17.19,2
140.01,67,10.69,1
162.05,82,10.52,3
297.6,162,4.67,9
163.55,103,16.28,2
156.54,101,14.45,2
230.01,138,8.52,5
187.77,135,9.94,6
260.17,128,12.34,5
174.22,82,14.91,3
251.57,158,10.9,5
123.62,73,11.11,8
131.82,55,15.44,8
217.61,133,9.28,5
137.05,66,18.31,1
171.02,118,14.87,2
263.14,177,5.55,0
130.95,87,17.02,8
159.75,95,17.96,2
125.92,60,10.05,1
168.64,97,15.55,3
159.75,50,12.88,1
170.89,130,17.69,2
256.79,213,10.2,4
258.1,129,12.87,5
282.4,154,9.71,0
249.26,210,6.98,4
245.43,160,5.35,9
105.53,87,19.02,8
146.99,69,18.06,8
291.57,160,4.88,9
265.72,122,10.7,5
255.54,139,7.18,9
164.26,117,11.4,7
153.98,117,12.02,7
292.93,172,10.26,0
239.44,162,10.48,4
262.12,156,3.02,9
144.12,63,12.76,8
215.66,133,7.59,5
245.98,164,9.61,6
328.99,143,11.66,0
199.13,118,14.56,3
276.46,134,7.65,9
269.83,142,4.83,9
216.15,132,13.64,5
237.93,132,3.11,9
160.9,123,10.18,2
170.34,105,14.28,7
178.77,127,9.47,7
214.47,110,8.17,5
268.65,126,8.63,5
299.91,197,7.26,0
322.39,141,8.75,0
233.62,161,6.21,6
251.5,115,7.69,5
152.2,93,10.01,2
159.54,72,15.01,1
210.42,93,12.3,3
107.08,50,15.98,8
192.6,85,13.83,3
136.92,60,17.84,1
278.77,190,9.76,0
234.44,138,6.17,6
160.78,101,11.14,7
165.34,66,12.55,1
173.62,102,10.17,2
156.79,85,11.2,3
150.53,90,12.79,2
167.96,124,10.36,2
156.85,109,11.91,7
158.69,103,11.7,2
267.48,134,9.45,5
131.5,51,16.08,1
179.13,113,15.07,2
313.29,170,6.81,0
195.38,149,7.69,5
122.77,70,16.37,8
167.99,70,13.01,3
276.17,166,7.29,9
212.9,134,9.85,6
145.88,56,19.12,1
172.71,72,8.42,3
139.98,67,13.3,1
329.3,151,10.58,0
248.7,129,9.41,6
265.72,150,11.41,4
190.47,152,5.59,6
126.83,57,17.91,8
124.95,60,16.19,8
334.34,188,10.13,0
165.51,108,13.84,2
152.03,102,15.39,3
239.64,177,6.16,6
119.04,64,18.59,8
126.99,67,15.28,8
141.41,68,11.1,8
194.17,72,14.33,3
119.85,65,17.06,8
129.33,53,16.94,1
140.72,91,10.31,7
213.93,170,7.57,6
219.63,151,5.08,6
129.03,81,18.76,8
344.33,172,8.34,0
211.21,131,10.61,5
125.65,62,11.58,8
171.31,126,16.94,2
268.17,175,8.79,0
125.59,63,14.83,8
296.22,139,6.73,9
204.39,139,7.95,6
241.8,141,6.53,6
286.42,137,4.03,9
149.54,59,19.36,1
198.29,112,13.34,3
153.59,70,14.52,3
163.51,117,11.06,2
141.42,71,15.6,1
159.03,67,10.96,1
238.05,197,10.17,4
150.0,96,10.75,7
282.72,136,3.23,9
167.0,121,13.29,7
222.85,175,10.59,4
161.38,95,12.72,7
158.54,55,13.19,1
210.39,128,9.22,6
142.02,62,15.41,1
235.19,188,6.84,4
287.47,139,5.17,9
153.4,90,12.21,2
208.6,80,13.8,3
175.6,105,9.68,7
251.76,169,4.04,9
175.77,115,10.01,2
161.49,94,11.95,2
144.67,72,16.12,1
168.81,57,19.12,1
148.65,129,16.59,2
184.74,84,8.43,3
228.58,151,7.98,4
251.76,156,4.85,9
231.42,131,9.99,5
125.01,51,12.51,8
263.83,178,10.38,4
240.7,166,6.14,4
214.11,176,11.96,4
213.22,138,7.5,6
105.25,89,15.89,8
203.86,134,6.84,6
139.12,61,12.6,1
286.89,180,5.64,0
146.21,54,11.14,8
136.2,51,15.61,8
281.92,143,6.0,9
315.13,185,10.94,0
131.44,71,18.84,1
169.24,60,10.07,1
213.35,161,6.91,6
271.97,187,6.34,0
126.86,84,17.5,8
148.28,129,14.22,2
143.06,59,15.02,8
172.21,102,13.98,7
135.71,61,18.86,1
112.34,74,10.34,8
251.57,169,10.51,4
300.13,175,9.55,0
220.12,160,9.11,6
144.7,60,11.02,1
154.28,127,17.88,2
217.02,81,15.89,3
266.63,187,7.45,4
251.63,128,14.15,5
231.13,154,9.23,5
164.7,95,11.03,2
204.66,168,9.63,6
138.2,50,12.72,1
159.06,92,8.48,7
167.62,101,9.5,7
210.37,81,13.57,3
310.27,159,6.44,0
113.75,71,12.6,8
246.55,170,4.16,9
231.11,120,9.05,6
242.43,159,8.52,4
325.1,171,10.11,0
250.7,117,7.76,5
198.32,156,14.91,5
168.82,96,8.71,7
325.39,160,8.51,0
162.62,91,15.26,2
201.55,158,5.83,6
144.89,129,11.84,2
164.56,65,16.04,1
242.64,152,11.24,5
292.96,134,3.11,9
147.82,64,16.76,1
244.12,144,6.06,9
153.15,113,12.54,2
190.84,177,5.79,6
126.26,90,10.62,8
336.4,178,6.67,0
228.61,195,9.0,4
192.05,159,9.91,6
194.98,174,7.29,6
147.71,96,14.05,2
143.33,97,17.79,2
154.64,76,19.34,1
323.65,157,10.13,0
305.51,196,11.04,0
323.61,181,9.86,0
179.79,106,10.14,7
211.33,187,11.11,4
150.5,109,9.61,3
149.23,71,13.0,1
145.46,111,15.13,2
168.58,106,11.24,2
297.52,153,5.68,9
237.83,161,4.76,9
105.31,73,14.62,8
133.27,71,11.55,1
256.32,138,7.38,5
178.08,110,8.01,7
166.11,109,14.45,2
245.0,176,7.1,4
282.04,195,10.59,0
163.73,102,13.93,2
167.16,121,13.46,2
235.96,155,13.53,5
104.46,66,15.35,8
218.43,130,10.14,5
299.84,158,4.91,9
182.28,106,12.93,3
174.94,122,8.22,7
143.37,118,11.82,7
154.81,72,10.11,1
142.86,104,8.43,7
208.21,123,7.85,6
214.69,75,15.05,3
235.29,168,7.17,6
231.06,148,7.87,6
235.66,168,7.33,6
268.72,115,11.01,5
277.97,130,3.03,9
156.91,117,16.19,2
162.85,107,10.98,2
136.87,57,12.51,1
222.24,142,7.75,5
202.68,178,9.67,4
288.61,141,8.44,0
142.52,116,12.17,2
220.97,163,10.81,4
223.7,161,9.35,6
194.89,155,7.14,6
230.63,160,7.39,5
165.18,67,10.52,1
242.32,210,8.84,4
101.7,65,16.16,8
198.56,111,9.71,3
138.3,80,18.89,1
129.9,59,19.3,1
171.96,121,17.26,2
200.46,175,9.07,6
143.22,64,11.78,1
222.99,165,8.03,6
255.0,117,13.14,5
252.91,153,7.86,5
263.65,160,10.18,4
258.03,196,9.82,4
239.93,160,7.53,9
113.67,72,15.47,8
269.54,130,6.35,9
143.3,55,15.75,1
259.62,123,8.85,5
143.36,97,14.6,2
168.28,101,12.89,2
155.55,130,8.42,7
269.96,154,5.81,9
168.49,59,17.51,1
160.65,73,17.91,1
274.38,142,7.68,9
252.73,150,14.81,5
334.03,198,8.84,0
170.79,123,12.28,7
202.77,142,7.63,6
277.12,148,7.69,0
314.08,161,10.49,0
161.97,111,14.55,2
144.34,80,19.04,1
265.17,140,6.04,9
144.7,77,18.19,8
322.04,160,6.93,0
216.38,163,8.87,6
156.42,109,12.63,7
190.25,122,11.12,5
128.82,73,18.41,1
170.25,119,12.87,2
132.01,63,18.11,1
232.8,173,7.03,4
309.49,166,6.62,0
272.25,185,8.49,0
265.31,148,7.55,9
170.58,118,14.56,2
181.45,128,10.54,5
132.97,70,14.1,1
289.86,132,3.3,9
234.01,150,4.23,9
290.18,152,3.07,9
140.03,117,8.33,7
141.98,54,15.34,1
332.42,167,5.91,0
251.38,167,6.39,9
208.05,134,9.96,5
236.45,133,7.61,9
155.26,97,13.32,2
165.6,115,8.07,7
348.46,173,5.35,0
188.46,159,7.16,6
146.88,82,15.84,8
284.72,135,5.92,9
315.51,157,8.81,0
263.34,142,11.19,5
194.64,147,9.73,6
212.04,199,9.5,4
243.22,139,5.83,9
292.86,156,8.83,0
167.52,124,9.96,7
286.65,131,4.98,9
203.41,116,14.7,5
288.12,187,8.64,0
144.79,92,13.73,7
266.05,160,7.46,4
179.6,71,10.09,3
234.71,145,13.01,5
189.93,176,6.09,6
138.45,60,10.35,8
164.7,118,11.78,7
141.88,99,11.8,7
200.27,159,9.85,4
142.29,99,13.98,7
257.08,111,12.19,5
246.76,152,9.65,4
277.61,169,5.13,0
177.09,90,14.12,2
302.5,186,9.74,0
229.55,175,7.1,4
144.81,56,19.36,1
201.35,130,8.57,6
189.14,96,15.81,3
230.82,216,8.14,4
140.77,77,16.75,8
172.79,94,12.93,2
144.09,70,15.27,8
216.65,151,9.56,6
190.51,130,6.91,6
254.33,130,13.46,5
176.2,104,16.42,2
253.31,176,9.51,4
203.36,121,11.82,5
168.3,64,11.64,1
234.62,124,8.49,6
197.39,152,6.34,6
151.42,81,10.06,3
172.04,104,14.69,7
240.05,213,6.39,4
151.27,117,14.75,3
122.55,56,15.73,1
244.0,178,9.77,6
157.72,130,9.51,7
342.03,177,5.16,0
162.22,114,11.31,7
105.23,53,12.36,8
158.46,103,16.59,2
223.91,205,5.01,4
278.32,130,7.08,9
173.32,109,10.19,7
125.2,78,14.18,1
183.96,72,11.82,3
258.14,219,10.33,4
138.58,51,17.54,1
130.96,67,18.76,8
144.42,109,9.1,7
173.77,121,15.44,2
247.82,128,13.75,5
254.53,167,10.17,0
192.62,117,13.57,5
139.32,83,17.64,8
219.16,219,9.59,4
207.4,97,13.3,3
255.37,203,10.03,4
165.33,64,13.14,1
154.26,100,11.4,7
252.82,128,7.3,5
145.15,57,10.31,8
174.98,111,12.48,7
348.38,152,6.55,0
170.19,101,14.3,2
296.12,141,7.4,9
138.2,58,18.87,1
157.16,103,12.34,2
168.82,109,15.51,2
160.47,101,9.16,7
237.32,128,8.3,6
257.0,149,10.8,5
230.69,155,12.63,5
156.32,92,11.94,2
184.05,155,9.64,6
201.4,134,12.85,5
103.27,67,14.47,8
148.39,123,14.89,7
215.84,206,7.21,4
268.51,130,13.46,5
154.78,83,15.25,3
152.43,104,16.29,2
128.86,68,19.23,1
186.3,114,15.96,3
221.59,130,7.73,6
256.08,149,8.3,5
205.93,142,9.27,6
327.76,165,9.38,0
128.98,88,12.08,8
173.51,118,13.96,2
155.73,59,13.25,1
265.58,193,8.07,4
169.68,92,12.1,2
163.99,110,12.13,3
213.44,164,9.46,4
335.74,152,11.55,0
218.7,133,9.44,5
207.24,127,9.65,6
152.52,50,15.61,1
259.07,172,10.24,0
176.27,127,16.71,2
180.79,124,9.09,5
144.37,52,18.4,8
304.56,164,11.34,0
276.18,154,7.11,9
130.98,74,18.17,8
230.78,171,6.89,4
142.34,99,13.23,2
263.81,167,5.25,9
198.93,116,12.96,5
189.43,152,14.06,5
226.96,163,7.34,4
163.22,109,15.23,2
257.85,135,5.18,9
249.49,162,6.29,9
153.02,97,13.77,7
335.15,187,11.57,0
235.13,122,11.77,5
220.47,136,5.91,6
251.06,159,7.71,4
143.2,103,9.73,7
320.51,177,5.49,0
228.61,138,7.86,5
160.06,129,13.25,7
323.62,149,8.1,0
192.42,93,14.0,3
124.42,68,18.76,1
244.1,207,5.84,4
138.39,66,19.44,1
150.91,99,13.6,7
237.09,210,11.02,4
169.95,100,12.04,7
259.73,171,10.87,0
142.55,54,11.87,1
187.81,176,5.67,6
166.26,116,15.7,2
146.34,79,17.66,8
122.65,51,13.8,8
240.76,157,7.15,9
267.3,146,3.82,9
121.04,63,15.83,1
201.08,132,8.21,5
235.11,142,5.92,9
246.58,129,12.27,5
230.01,187,10.79,4
271.87,152,9.63,0
241.68,143,5.88,9
179.73,121,16.24,2
252.46,130,3.94,9
141.39,98,12.67,7
195.24,152,11.76,5
121.82,75,14.06,1
314.74,152,8.47,0
175.63,102,12.3,2
152.51,103,13.65,3
110.84,89,14.84,8
208.25,79,9.74,3
236.55,151,5.58,9
155.16,107,16.19,2
118.68,71,11.78,8
303.21,162,7.12,0
140.25,129,10.47,7
143.26,123,11.95,7
154.73,104,16.97,2
191.79,173,5.47,6
110.95,60,19.78,8
249.91,174,5.83,6
224.89,127,11.24,5
219.62,167,8.38,6
290.58,193,11.88,0
162.86,117,12.58,3
147.53,90,13.12,7
160.64,97,17.24,2
258.38,203,11.58,4
138.24,66,14.63,8
158.04,97,8.5,7
149.04,111,17.29,2
238.98,142,7.43,9
152.8,79,13.93,1
191.49,151,8.92,6
232.63,142,7.73,5
197.6,120,11.83,5
258.04,148,4.1,9
215.17,180,5.68,4
181.85,79,14.4,3
161.11,99,12.08,7
180.79,136,8.56,5
164.69,113,11.27,3
219.73,158,9.14,5
163.09,128,11.02,7
136.3,75,10.46,8
295.4,136,3.64,9
144.2,116,17.27,2
237.15,143,12.39,5
115.34,88,14.73,8
142.94,83,16.43,8
104.78,74,15.79,8
234.46,162,9.2,4
170.89,109,12.32,2
134.88,85,11.51,8
248.05,153,3.81,9
198.63,124,5.86,6
275.92,152,5.81,9
156.09,129,14.89,2
279.73,168,8.49,0
234.57,146,9.59,5
164.87,112,13.79,2
134.57,71,12.25,8
194.88,97,9.3,3
130.29,63,16.68,1
234.38,173,7.6,6
215.09,87,10.81,3
178.81,101,13.16,2
170.31,107,15.97,2
177.07,112,11.91,2
212.17,105,14.03,3
207.49,163,8.26,6
164.41,127,13.47,2
256.34,199,11.15,4
178.55,72,8.94,3
204.98,145,9.09,6
173.67,111,13.45,2
150.94,107,13.46,7
219.54,120,8.49,3
234.36,138,4.3,9
280.23,154,5.62,0
158.73,106,13.72,7
205.27,97,13.36,3
136.03,81,10.43,8
123.54,50,14.7,8
159.63,72,8.74,3
175.86,103,10.67,7
263.37,179,7.3,0
207.82,93,14.41,3
204.71,151,6.81,6
171.31,127,14.93,7
316.56,151,6.51,0
244.51,169,8.53,6
234.09,131,7.98,5
241.51,132,6.51,6
144.19,95,13.56,2
124.87,56,14.51,1
203.7,78,15.47,3
161.85,98,14.0,7
167.12,104,12.65,2
339.61,188,6.77,0
150.3,114,11.28,7
194.66,102,15.77,3
115.21,67,18.92,8
161.14,118,11.83,3
120.63,69,18.06,8
217.87,144,8.74,6
264.7,139,4.42,9
150.1,82,10.99,3
242.46,135,7.96,9
210.58,153,8.07,4
220.14,121,9.82,6
200.25,171,9.5,4
280.22,135,4.97,9
228.16,131,12.78,5
254.03,174,11.31,4
228.46,203,10.77,4
172.37,92,14.91,7
168.13,57,12.33,1
307.35,155,11.62,0
151.46,112,11.6,7
171.97,100,10.5,3
314.58,191,9.32,0
116.21,82,11.86,8
107.83,74,14.75,8
141.91,112,9.57,7
179.9,128,12.59,2
167.09,103,11.79,7
154.59,122,8.73,7
242.79,136,3.11,9
250.86,142,5.75,9
189.21,115,11.72,5
174.63,128,10.89,7
126.85,79,14.19,1
143.13,112,11.88,2
128.58,77,16.31,1
257.29,214,11.9,4
151.45,61,13.16,1
160.6,99,8.51,7
107.71,55,12.14,8
176.32,77,11.81,3
181.78,83,12.29,3
217.53,110,14.45,3
228.3,209,6.75,4
254.55,126,10.69,5
275.23,183,11.63,0
143.18,80,19.23,8
132.16,52,18.23,1
196.38,106,12.5,3
302.17,178,5.47,0
207.22,152,11.2,4
232.08,173,6.56,4
195.87,154,9.14,6
288.01,165,10.54,0
270.45,166,4.44,9
238.78,153,7.88,6
151.64,112,13.57,7
145.29,120,10.11,7
185.66,79,14.26,3
258.44,182,6.02,0
142.83,70,12.64,1
226.93,121,6.27,6
256.75,170,4.5,9
223.6,132,6.53,6
157.78,113,13.94,2
225.7,153,10.47,4
159.09,109,13.98,2
226.36,166,7.68,6
140.15,125,9.19,7
175.01,121,12.47,2
239.4,143,6.37,6
300.23,155,8.42,0
167.49,108,14.38,3
242.06,138,7.99,6
231.5,166,5.37,9
167.33,119,10.27,2
124.6,60,18.45,8
218.41,87,9.82,3
243.98,121,7.78,5
280.24,195,5.12,0
149.32,90,17.05,8
224.63,136,7.16,6
130.76,71,19.07,1
190.9,141,13.86,5
262.0,157,5.79,4
274.12,166,6.92,0
133.73,89,10.93,8
264.59,127,12.29,5
153.85,110,10.95,2
142.65,83,15.54,8
154.8,65,19.76,1
120.23,82,17.8,8
169.96,102,12.47,7
335.06,197,9.88,0
159.96,79,16.16,1
211.47,156,8.67,6
189.39,116,13.61,3
124.33,75,10.59,8
107.56,50,19.96,8
140.89,126,16.51,2
218.27,142,7.6,5
195.41,145,11.15,5
181.42,75,12.56,3
260.94,150,3.43,9
340.46,162,10.55,0
139.34,58,15.66,1
168.45,108,11.97,7
249.24,171,8.49,6
114.46,77,14.51,8
132.16,85,11.13,8
114.51,64,14.06,8
158.4,73,16.35,1
195.71,120,9.06,5
202.28,144,7.16,5
141.2,108,13.38,2
146.05,89,16.38,8
117.38,70,12.78,8
145.71,63,19.0,1
147.29,126,13.14,7
239.76,134,10.62,5
184.21,141,9.81,6
315.31,175,9.54,0
270.02,143,3.15,9
199.23,135,8.83,6
202.22,92,9.09,3
286.12,130,7.44,9
208.58,165,9.21,4
297.8,139,3.75,9
234.35,195,9.52,4
129.85,69,13.51,8
171.98,92,10.12,3
238.7,152,12.62,5
122.36,90,18.17,8
181.29,79,13.48,3
325.74,189,11.84,0
329.15,166,6.94,0
326.76,150,8.82,0
167.37,122,15.71,2
106.09,52,19.69,8
145.11,92,12.2,7
149.51,65,13.28,1
143.52,109,16.32,2
198.63,114,11.21,5
146.56,124,13.1,7
281.02,178,6.13,0
168.96,129,17.82,2
186.69,138,5.18,6
201.66,153,8.51,5
269.32,191,6.03,4
235.22,156,11.73,5
160.76,63,10.14,1
253.33,132,6.47,9
131.0,52,13.35,8
187.01,140,8.24,6
163.31,82,14.36,3
251.85,143,10.95,5
129.63,51,13.47,1
142.58,119,10.41,7
150.31,100,9.65,7
166.4,121,14.7,7
227.49,173,11.23,4
174.7,93,10.73,2
127.95,80,19.23,8
169.47,121,13.63,2
179.25,116,13.87,3
133.59,80,19.71,8
206.07,152,13.35,5
173.74,114,10.22,2
155.85,108,15.98,2
153.61,52,11.87,1
292.45,152,6.59,0
196.94,155,7.83,6
168.19,112,10.47,3
243.18,213,11.96,4
296.79,161,3.03,9
225.29,157,9.26,4
317.31,148,6.05,0
266.67,209,10.17,4
298.2,142,6.36,9
171.88,127,12.58,7
108.07,73,19.28,8
215.82,179,9.14,6
165.92,110,8.95,7
257.73,130,12.47,5
166.03,80,13.77,1
187.42,138,10.78,5
169.35,100,17.62,2
213.37,96,15.72,3
218.27,162,6.85,4
217.31,98,12.34,3
187.14,140,10.51,5
210.01,157,13.33,5
269.13,163,7.85,4
142.88,98,12.43,2
291.22,145,6.46,9
200.14,111,8.34,5
247.09,154,6.33,6
130.06,50,19.86,1
337.35,142,8.16,0
148.22,90,13.58,8
239.04,135,11.13,5
277.99,173,6.0,0
169.37,100,17.64,2
176.88,124,14.88,7
166.59,100,8.72,3
180.88,142,11.21,5
235.1,164,10.61,4
191.71,82,9.39,3
192.38,156,7.28,6
130.58,73,10.85,1
156.9,53,11.21,1
181.38,115,11.76,5
162.76,104,12.39,2
219.94,180,11.43,4
305.27,200,6.1,0
124.1,87,18.29,8
177.25,120,9.06,7
280.51,158,7.4,0
301.74,163,11.57,0
246.62,159,10.54,4
167.92,106,8.14,7
107.29,81,13.76,8
168.98,128,9.84,7
230.51,145,10.57,5
285.55,199,5.45,0
119.23,81,12.18,8
227.52,127,12.92,5
140.66,81,12.35,8
155.89,62,18.44,1
120.16,73,14.76,1
180.44,173,8.78,6
225.61,130,8.85,6
145.06,76,10.46,1
191.17,140,7.4,6
110.18,88,11.32,8
114.86,66,19.96,8
230.22,127,13.4,5
146.3,62,12.98,8
169.68,73,11.43,3
194.17,118,14.34,5
246.4,159,8.65,5
237.36,138,5.77,9
155.41,124,11.84,7
149.79,50,13.65,8
230.69,198,7.74,4
202.93,131,8.19,6
147.14,59,19.42,8
255.84,183,8.78,4
235.82,141,6.38,6
185.4,91,11.38,3
192.04,170,8.19,6
117.27,85,16.5,8
154.69,107,10.04,3
256.99,175,7.22,0
215.99,129,5.78,6
264.99,215,8.84,4
341.8,160,5.67,0
176.42,118,13.37,7
158.02,52,12.57,1
262.51,142,3.02,9
124.34,72,13.79,1
261.74,174,8.83,0
241.92,199,9.6,4
203.79,178,10.44,4
232.83,176,7.93,6
245.51,122,13.9,5
211.5,145,10.78,5
147.12,96,10.66,7
224.91,170,5.73,6
258.55,188,7.28,4
269.57,202,6.02,4
265.31,137,7.38,9
203.25,183,8.27,4
282.05,143,6.75,9
270.69,167,7.02,9
176.38,123,13.6,7
269.93,137,3.24,9
187.07,97,13.71,3
299.06,155,3.35,9
248.63,141,10.86,5
148.83,105,10.33,7
243.87,179,6.59,4
167.92,116,17.63,2
233.57,152,6.49,6
218.49,77,12.82,3
152.08,105,13.06,7
223.42,153,7.82,6
178.61,114,14.22,2
283.83,143,3.64,9
234.61,154,9.15,4
237.97,132,6.1,6
202.2,96,12.81,3
239.95,193,7.69,4
144.62,122,11.38,7
228.52,121,5.99,6
260.87,136,6.77,9
146.84,77,17.48,1
133.65,75,10.76,8
247.68,163,5.11,4
253.25,157,14.18,5
111.93,50,12.11,8
236.38,164,9.14,4
156.91,113,12.38,7
215.13,201,5.34,4
116.79,74,15.66,8
192.55,141,8.45,6
109.7,60,14.06,8
262.63,116,7.6,5
200.4,150,7.22,6
216.95,154,6.07,4
228.76,159,6.81,4
226.79,129,13.01,5
175.62,108,8.08,3
159.49,105,12.74,2
128.93,76,10.83,1
132.13,79,19.08,8
249.83,152,7.55,6
133.34,69,16.72,8
162.21,115,10.8,3
143.15,55,19.9,1
283.96,168,6.89,9
211.97,88,15.8,3
245.54,192,6.61,4
170.08,70,15.19,3
177.86,128,13.91,2
282.19,139,4.84,9
178.09,93,12.21,7
143.63,62,15.75,8
298.07,155,7.87,9
276.3,157,4.74,9
206.0,199,5.33,4
253.58,218,6.23,4
349.77,148,11.01,0
234.77,149,7.53,9
188.35,118,15.73,3
174.72,106,14.01,3
166.94,96,10.06,2
147.46,80,18.5,8
212.17,192,10.41,4
166.36,94,11.04,2
113.7,61,13.86,8
149.0,110,10.49,2
160.02,83,13.92,3
253.41,147,3.86,9
173.17,98,13.72,7
141.22,74,17.79,1
153.95,90,8.02,7
147.1,90,13.63,7
184.74,113,10.31,3
259.66,119,11.73,5
234.24,164,9.15,4
108.29,71,18.26,8
247.15,161,6.22,6
151.21,110,8.3,3
212.54,178,10.88,4
267.83,157,13.41,5
198.29,155,14.14,5
294.91,136,5.54,9
161.32,118,10.74,2
209.69,149,7.93,6
166.95,106,12.51,2
109.06,64,12.38,8
122.56,76,18.22,1
187.97,103,12.36,3
138.92,69,19.77,8
304.41,150,8.63,0
196.63,132,7.95,6
311.57,140,7.35,0
157.13,92,12.14,7
161.04,122,17.2,2
125.49,64,15.05,1
314.06,167,11.77,0
103.45,61,16.14,8
182.24,92,12.09,3
175.76,108,15.06,2
227.81,122,8.39,6
143.72,99,16.46,2
216.43,203,9.46,4
293.37,170,6.77,0
169.28,94,14.2,3
155.26,96,11.42,2
259.42,159,7.33,9
263.51,136,6.05,9
220.24,200,6.56,4
150.9,98,8.96,7
227.06,140,11.58,5
121.18,65,19.54,1
223.77,179,10.68,4
185.03,97,9.39,3
168.87,86,13.11,3
208.57,120,8.84,3
147.65,79,16.87,8
229.77,149,13.16,5
214.9,198,5.54,4
110.8,51,12.63,8
163.0,92,8.14,7
153.19,105,11.17,2
288.21,132,3.72,9
136.61,50,10.95,1
333.86,157,11.52,0
270.42,146,7.38,9
123.57,90,15.2,8
232.61,127,9.56,6
237.14,153,9.09,5
193.64,179,8.3,6
174.0,101,13.43,2
249.87,165,3.26,9
283.81,169,11.95,0
190.98,88,11.33,3
217.53,179,6.08,6
267.3,136,8.74,5
152.01,127,12.03,7
223.91,173,9.89,4
154.65,128,11.61,7
143.04,126,12.58,7
256.03,118,12.97,5
167.36,129,11.4,2
231.34,133,11.36,5
172.77,111,12.05,2
125.63,71,13.82,1
147.59,112,13.02,2
225.96,160,11.43,5
229.28,194,5.56,4
182.58,116,12.44,3
216.09,125,9.52,5
281.21,167,6.97,9
170.27,95,14.61,2
217.27,116,7.3,5
195.56,178,5.31,6
205.88,179,6.2,6
140.74,92,10.68,2
128.82,77,11.53,1
165.53,117,13.55,3
241.79,161,4.24,9
249.78,119,13.9,5
131.44,68,17.28,1
188.05,149,7.73,6
232.17,140,13.56,5
233.04,175,7.21,4
171.77,110,11.0,2
174.66,115,11.06,2
190.32,95,11.63,3
192.95,93,12.51,3
175.53,94,10.63,2
151.39,97,9.29,7
200.19,114,12.12,5
157.27,76,12.5,1
167.32,122,12.7,7
219.56,127,6.12,6
153.17,104,15.31,3
224.32,207,7.29,4
319.85,176,11.69,0
294.41,170,4.52,9
255.63,147,3.65,9
208.82,113,15.79,3
126.28,79,10.3,1
289.38,163,6.08,9
299.11,175,11.88,0
149.33,78,18.04,8
202.78,167,8.44,6
163.16,103,12.57,3
265.1,164,5.29,9
241.82,155,5.93,9
166.07,74,15.13,1
210.81,165,9.47,4
152.77,93,14.17,2
118.31,62,17.17,8
161.41,109,13.48,7
169.3,126,11.85,2
253.34,149,13.53,5
144.94,100,10.46,2
248.18,134,4.23,9
293.24,168,5.82,9
217.03,217,6.47,4
146.6,102,12.53,7
279.28,152,3.2,9
167.45,110,14.4,7
140.7,102,13.48,2
173.21,104,13.03,7
301.59,198,5.33,0
336.49,168,11.5,0
187.72,127,7.33,6
199.97,138,9.15,6
166.17,114,13.24,3
126.25,72,18.44,8
266.43,159,11.51,0
210.4,109,8.06,3
150.14,97,8.07,7
248.33,118,7.37,5
180.84,73,12.8,3
216.96,91,13.94,3
105.17,79,13.79,8
281.75,162,6.38,9
156.84,104,10.92,7
297.79,147,3.34,9
211.32,127,10.06,5
238.83,139,7.64,5
265.1,136,3.55,9
209.17,146,7.99,6
189.91,102,10.65,3
291.54,162,7.11,9
130.68,75,16.58,1
157.97,130,12.02,2
212.88,169,5.42,4
205.47,190,11.11,4
158.25,76,19.42,1
196.19,125,10.06,5
341.18,179,5.67,0
231.55,154,13.19,5
126.5,73,18.65,1
246.5,145,6.17,6
201.27,76,14.02,3
172.58,88,11.7,3
228.21,176,8.67,6
117.05,75,18.26,8
237.74,169,7.96,6
164.17,122,14.7,2
222.49,186,8.42,4
116.97,87,13.36,8
208.89,148,7.9,6
285.62,163,7.83,0
104.65,51,19.36,8
281.02,165,11.44,0
161.39,85,13.34,3
247.93,123,5.41,6
234.67,219,11.54,4
213.2,176,9.64,6
196.5,134,10.02,5
320.89,199,11.81,0
269.57,159,8.11,5
158.83,108,15.37,2
264.7,155,11.36,0
203.77,153,8.59,5
310.55,192,6.63,0
234.49,170,9.07,6
122.4,69,11.17,1
